"","upedon","MO.x","MOGr.x","LU.x","MOGrLU.x","rcasiteid.x","SOCstock100","TSNstock100","lat","long"
"1127","C0409W021",4,409,"W","0409W","C0409W02",191.343193131848,20.6716557098184,46.49,-114.02
"1128","C0409W051",4,409,"W","0409W","C0409W05",1530.75245538609,87.8432273508279,43.14,-110.16
"1129","C0409X011",4,409,"X","0409X","C0409X01",121.060829926264,19.4949730717565,42.31,-111.29
"1130","C0409X041",4,409,"X","0409X","C0409X04",107.568617154473,18.9754906851731,42.02,-111.12
"1131","C0410R511",4,410,"R","0410R","C0410R51",282.148454630057,27.8972348028172,47.89,-114.53
"1132","C0410W011",4,410,"W","0410W","C0410W01",125.803077664193,12.9912845879407,47.87,-112.52
"1134","C0410W031",4,410,"W","0410W","C0410W03",120.500622971159,15.7594941764115,48.3,-116.87
"1135","C0410W051",4,410,"W","0410W","C0410W05",178.783617723803,16.3990058567759,45.47,-113.58
"1136","C0410W061",4,410,"W","0410W","C0410W06",173.843014321747,18.4257126231601,48.08,-116.82
"1138","C0411C011",4,411,"C","0411C","C0411C01",182.901499675325,23.1890070298189,45.93,-110.52
"1139","C0411C021",4,411,"C","0411C","C0411C02",150.221290431931,20.5798881702432,46.19,-109.15
"1140","C0411C041",4,411,"C","0411C","C0411C04",77.4221997429206,10.4546922246894,45.95,-110.58
"1141","C0411F011",4,411,"F","0411F","C0411F01",242.152373960975,14.4061348470978,46.56,-115.75
"1142","C0411F031",4,411,"F","0411F","C0411F03",151.261333653017,7.56108244417155,45.94,-113.13
"1143","C0411F081",4,411,"F","0411F","C0411F08",163.552437802651,7.34819550031689,46.97,-116.1
"1144","C0411F111",4,411,"F","0411F","C0411F11",164.998966407138,11.9651224827046,45.53,-111.18
"1145","C0411F951",4,411,"F","0411F","C0411F95",57.7378656575406,2.49552114868058,47.12,-113.27
"1146","C0411P011",4,411,"P","0411P","C0411P01",152.075025022668,20.1524782746758,46.06,-110.13
"1147","C0411P031",4,411,"P","0411P","C0411P03",70.4587788822544,17.0340529109248,45.39,-109.2
"1148","C0411P041",4,411,"P","0411P","C0411P04",131.325916891568,16.6350999198057,47.04,-109.13
"1149","C0411P061",4,411,"P","0411P","C0411P06",207.893528463276,18.0094439615729,46.04,-110.62
"1150","C0411R021",4,411,"R","0411R","C0411R02",61.2544782902767,8.87770825210548,46.71,-112.18
"1151","C0411R031",4,411,"R","0411R","C0411R03",67.7157471709453,7.8758818886739,45.66,-110.62
"1152","C0411R051",4,411,"R","0411R","C0411R05",182.497470643081,25.3649541011196,47.18,-110.26
"1153","C0411R061",4,411,"R","0411R","C0411R06",161.677684723968,12.1611714466347,48.81,-112.85
"1154","C0411R081",4,411,"R","0411R","C0411R08",79.4996634371479,8.15911359034019,46.52,-113.33
"1155","C0411R101",4,411,"R","0411R","C0411R10",154.848704359625,25.9048942729461,47.2,-109.72
"1156","C0411R111",4,411,"R","0411R","C0411R11",164.174983309141,24.5929469916246,48.36,-109.66
"1157","C0411R171",4,411,"R","0411R","C0411R17",70.9394857254262,12.3243042971817,44.97,-113.02
"1158","C0411W021",4,411,"W","0411W","C0411W02",135.121781939572,16.8508197598304,45.39,-109.01
"1159","C0411X011",4,411,"X","0411X","C0411X01",120.285961749047,14.3193455063656,47.15,-110.16
"1160","C0411X021",4,411,"X","0411X","C0411X02",135.18947189077,18.6227403237178,47.34,-110.14
"1161","C0411X031",4,411,"X","0411X","C0411X03",64.0049998747036,12.4159869200211,47.6,-110.08
"1162","C0412C011",4,412,"C","0412C","C0412C01",107.501838358108,16.6837908468641,47.68,-111.78
"1163","C0412C921",4,412,"C","0412C","C0412C92",310.513293293644,35.8210806520766,42.79,-110.93
"1164","C0412C971",4,412,"C","0412C","C0412C97",80.0993911248026,8.34276754385976,47.9,-112.34
"1165","C0412F021",4,412,"F","0412F","C0412F02",115.168846878336,10.3168323717867,46.43,-110.37
"1167","C0412F081",4,412,"F","0412F","C0412F08",179.913942996587,11.4452765896795,46.71,-112.69
"1168","C0412F121",4,412,"F","0412F","C0412F12",66.7908093782264,8.21621934508741,48.13,-114.42
"1169","C0412F971",4,412,"F","0412F","C0412F97",109.074965675511,5.53385972327257,43.69,-116.05
"1170","C0412P011",4,412,"P","0412P","C0412P01",50.7820345584701,8.96926921679514,45.93,-111.73
"1171","C0412P021",4,412,"P","0412P","C0412P02",94.0020889928796,10.8273177132147,45.18,-110.93
"1172","C0412P031",4,412,"P","0412P","C0412P03",275.73362318432,30.0254002179565,46.37,-110.43
"1173","C0412P051",4,412,"P","0412P","C0412P05",55.9737294941168,5.88795172584445,45.69,-111.18
"1174","C0412P991",4,412,"P","0412P","C0412P99",85.2470089107125,14.9684666648312,45.7,-111.45
"1175","C0412R021",4,412,"R","0412R","C0412R02",124.448699461009,17.7305567159695,45.58,-113.57
"1176","C0412R031",4,412,"R","0412R","C0412R03",81.7970715754779,11.0439395476053,46.99,-113.13
"1177","C0412R041",4,412,"R","0412R","C0412R04",127.137835586943,12.7386968743033,47.34,-110.44
"1178","C0412R081",4,412,"R","0412R","C0412R08",316.49295572243,30.3801539857739,45.5,-111.4
"1179","C0412R131",4,412,"R","0412R","C0412R13",104.153042401295,13.0495391407748,47.47,-114.84
"1180","C0412R141",4,412,"R","0412R","C0412R14",41.02637258795,4.51620295063079,46.62,-113.34
"1181","C0412R221",4,412,"R","0412R","C0412R22",46.8717427446984,10.512181710291,46.56,-111.54
"1182","C0412R231",4,412,"R","0412R","C0412R23",106.008913228014,10.927384751426,45.15,-112.39
"1183","C0412R271",4,412,"R","0412R","C0412R27",145.183820119506,13.8903322797849,47.18,-109.04
"1184","C0412R391",4,412,"R","0412R","C0412R39",102.118225139062,12.7180117805784,48.75,-109.05
"1185","C0412R411",4,412,"R","0412R","C0412R41",97.471112267906,8.08990828457194,45.68,-113.43
"1186","C0412R441",4,412,"R","0412R","C0412R44",69.5169186964648,9.53789176628118,48.59,-112.32
"1187","C0412W021",4,412,"W","0412W","C0412W02",250.981396553878,26.4222027354746,46.78,-109.92
"1188","C0412W041",4,412,"W","0412W","C0412W04",235.263808563592,22.3342376849936,46.32,-111.04
"1189","C0412W081",4,412,"W","0412W","C0412W08",165.837441800861,17.9643540886685,47.01,-113.09
"1190","C0412W091",4,412,"W","0412W","C0412W09",48.0472075207041,5.95073082062196,45.7,-112.73
"1191","C0412X011",4,412,"X","0412X","C0412X01",187.701714388853,20.7268284089782,47.3,-110.33
"1192","C0412X021",4,412,"X","0412X","C0412X02",55.1549715052706,32.785035361374,45.99,-111.66
"1193","C0412X031",4,412,"X","0412X","C0412X03",85.4344676875844,12.596882915995,45.9,-111.76
"1194","C0412X041",4,412,"X","0412X","C0412X04",81.636345302512,12.8483967525481,46.47,-110.2
"1195","C0412X111",4,412,"X","0412X","C0412X11",60.708417033002,8.08656663069334,46.01,-111.68
"1196","C0501C011",5,501,"C","0501C","C0501C01",116.541089828448,41.4058438401167,41.03,-104.08
"1197","C0501C021",5,501,"C","0501C","C0501C02",71.7498510838323,8.46154739616505,41.09,-104.06
"1198","C0501C031",5,501,"C","0501C","C0501C03",34.5808009391693,9.02668120929351,41.09,-103.88
"1199","C0501C041",5,501,"C","0501C","C0501C04",88.8927227070382,13.9571111836553,41.06,-103.9
"1200","C0501C051",5,501,"C","0501C","C0501C05",84.0722236337345,13.71160730026,41.37,-103.75
"1201","C0501F021",5,501,"F","0501F","C0501F02",98.5596289302919,12.6034381967215,36.93,-95.29
"1202","C0501F031",5,501,"F","0501F","C0501F03",115.642906764801,12.1881247717214,36.38,-95.73
"1203","C0501F051",5,501,"F","0501F","C0501F05",28.4315624529613,1.94546122542975,41.52,-103.54
"1204","C0501F061",5,501,"F","0501F","C0501F06",120.204492459717,10.8487112838088,37.28,-95.83
"1205","C0501P011",5,501,"P","0501P","C0501P01",55.0150131267954,4.98138567593612,38.3,-95.13
"1206","C0501P021",5,501,"P","0501P","C0501P02",66.4442961047296,10.9453534278536,41.94,-104.83
"1207","C0501P041",5,501,"P","0501P","C0501P04",97.5286966864301,11.2817487859378,37.47,-94.1
"1208","C0501P051",5,501,"P","0501P","C0501P05",79.7464587315757,4.97447197225923,36.75,-95.21
"1209","C0501P071",5,501,"P","0501P","C0501P07",30.5952907434013,2.74772494109646,37.57,-94.46
"1210","C0501R011",5,501,"R","0501R","C0501R01",70.8208415034922,11.6775464896721,41.03,-103.39
"1211","C0501R021",5,501,"R","0501R","C0501R02",110.356342614154,9.80539680357644,37.73,-95.58
"1212","C0501R031",5,501,"R","0501R","C0501R03",111.994128764517,15.9572008289037,41.15,-104.4
"1213","C0501R041",5,501,"R","0501R","C0501R04",79.7972756705506,9.273805048148,41.25,-104.04
"1214","C0501R051",5,501,"R","0501R","C0501R05",96.7674214075429,10.8962259412554,41.16,-103.43
"1215","C0501X011",5,501,"X","0501X","C0501X01",158.104396851387,17.5580057328632,41.39,-104.01
"1216","C0501X021",5,501,"X","0501X","C0501X02",91.3502148380768,12.755287090474,41.36,-104.32
"1217","C0501X031",5,501,"X","0501X","C0501X03",75.8853522480521,12.3137125164555,41.99,-104.76
"1218","C0502C011",5,502,"C","0502C","C0502C01",42.6746113436806,6.67775314006139,41.34,-97.46
"1219","C0502C021",5,502,"C","0502C","C0502C02",51.8264248247705,6.79224341128416,38.1,-103.99
"1220","C0502C031",5,502,"C","0502C","C0502C03",31.6065116406394,7.34631338077151,41.33,-97.49
"1221","C0502C041",5,502,"C","0502C","C0502C04",36.6744276742952,5.12976796205353,37.97,-97.81
"1222","C0502C051",5,502,"C","0502C","C0502C05",87.8771868988672,14.6094139064522,41.78,-103.43
"1223","C0502R011",5,502,"R","0502R","C0502R01",147.694572994217,23.0494727698844,39.19,-104.03
"1224","C0502R021",5,502,"R","0502R","C0502R02",101.709722000575,11.6020765778311,42.13,-105.18
"1225","C0502R031",5,502,"R","0502R","C0502R03",39.2346138476836,6.1598546737017,42.09,-104.87
"1226","C0502R051",5,502,"R","0502R","C0502R05",113.301885416217,11.9379625119874,41.83,-103.57
"1227","C0502R081",5,502,"R","0502R","C0502R08",35.0517983275465,6.35891998015172,40.03,-101.59
"1228","C0502R091",5,502,"R","0502R","C0502R09",69.003984478588,9.04200747948144,41.7,-103.3
"1229","C0502W021",5,502,"W","0502W","C0502W02",128.640194515746,13.6236547066435,42.35,-105.14
"1230","C0502W031",5,502,"W","0502W","C0502W03",175.392166203323,19.6248006033294,41.92,-103.79
"1231","C0502W051",5,502,"W","0502W","C0502W05",57.210646043682,10.0102196360619,41.95,-103.86
"1232","C0503C011",5,503,"C","0503C","C0503C01",217.68759949704,25.9847849518477,39.51,-95.29
"1233","C0503C021",5,503,"C","0503C","C0503C02",194.314432516065,20.7379462392953,39.35,-95.17
"1234","C0503C031",5,503,"C","0503C","C0503C03",203.741526413723,18.93602028127,NA,NA
"1235","C0503C041",5,503,"C","0503C","C0503C04",128.517884404338,16.8324830448418,38.47,-99.56
"1236","C0503C051",5,503,"C","0503C","C0503C05",158.88662763671,16.9200596174392,36.5,-95.85
"1237","C0503F011",5,503,"F","0503F","C0503F01",80.582532765716,7.746263877296,35.16,-96.33
"1238","C0503F031",5,503,"F","0503F","C0503F03",167.447344155158,19.7904022740664,39.21,-98.46
"1239","C0503F041",5,503,"F","0503F","C0503F04",176.022303400956,18.668736418279,37.49,-96.31
"1240","C0503F071",5,503,"F","0503F","C0503F07",124.61833260776,15.3008914997162,38.54,-95.17
"1241","C0503F091",5,503,"F","0503F","C0503F09",178.851497414372,20.4151458145659,37.51,-95.22
"1242","C0503F101",5,503,"F","0503F","C0503F10",119.635549077069,17.8748396869496,36.55,-95.84
"1243","C0503P011",5,503,"P","0503P","C0503P01",233.413410608512,24.8347075689943,NA,NA
"1244","C0503P021",5,503,"P","0503P","C0503P02",209.578347138264,20.0475956135875,38.27,-94.16
"1245","C0503P031",5,503,"P","0503P","C0503P03",167.375307531476,15.7312419638348,39.4,-96.02
"1246","C0503P041",5,503,"P","0503P","C0503P04",263.888078067922,21.7472147563783,38.15,-94.46
"1247","C0503P051",5,503,"P","0503P","C0503P05",176.993890972032,21.6024771248392,36.58,-95.87
"1248","C0503R011",5,503,"R","0503R","C0503R01",104.870446858665,11.1325777353604,37.46,-99.25
"1249","C0503R031",5,503,"R","0503R","C0503R03",135.986715430701,15.4366336056504,38.82,-100.05
"1250","C0503R041",5,503,"R","0503R","C0503R04",139.766438297723,9.69795305276974,37.8,-95.14
"1251","C0503R051",5,503,"R","0503R","C0503R05",103.695078594363,13.2024998450543,37.83,-99.99
"1252","C0503W011",5,503,"W","0503W","C0503W01",332.579731844282,28.5074080348161,37.34,-95.7
"1253","C0503W021",5,503,"W","0503W","C0503W02",139.841335875365,8.76867940323593,37.04,-95.32
"1254","C0503W031",5,503,"W","0503W","C0503W03",208.39779829783,27.3585676468635,37.45,-95.68
"1255","C0503W051",5,503,"W","0503W","C0503W05",142.009467246044,17.2476204558813,NA,NA
"1256","C0503W071",5,503,"W","0503W","C0503W07",149.480854529774,17.3283699960868,38.75,-94.15
"1257","C0503X011",5,503,"X","0503X","C0503X01",144.952807042844,22.7346989704667,38.22,-99.67
"1258","C0503X051",5,503,"X","0503X","C0503X05",177.08312651765,22.7200547534891,39.25,-101.27
"1259","C0503X061",5,503,"X","0503X","C0503X06",156.109657528505,20.9300001543445,40.13,-96.38
"1260","C0504C011",5,504,"C","0504C","C0504C01",61.5612874039332,14.2815173414162,41.43,-104.12
"1261","C0504C021",5,504,"C","0504C","C0504C02",56.4073795081816,7.93409228080912,37.77,-100.92
"1262","C0504C031",5,504,"C","0504C","C0504C03",66.6814887251832,10.5347687909278,41.01,-102.3
"1263","C0504C041",5,504,"C","0504C","C0504C04",32.7226103776079,7.62200451721514,40.43,-98.72
"1264","C0504C051",5,504,"C","0504C","C0504C05",37.3482732949029,5.90474435633158,37.81,-98.67
"1265","C0504F021",5,504,"F","0504F","C0504F02",23.5367653525942,2.46041213803095,35.64,-96.33
"1266","C0504F031",5,504,"F","0504F","C0504F03",81.7968395427007,10.1417275718288,36.43,-96.69
"1267","C0504F041",5,504,"F","0504F","C0504F04",63.5364143087652,8.25436008154697,38.26,-97.95
"1268","C0504F061",5,504,"F","0504F","C0504F06",71.2810423355909,8.80387759378257,NA,NA
"1269","C0504F081",5,504,"F","0504F","C0504F08",89.5350819925176,11.2249878722483,42.21,-98.38
"1270","C0504P031",5,504,"P","0504P","C0504P03",71.8424200223717,8.13609489596685,40.92,-98.21
"1271","C0504P051",5,504,"P","0504P","C0504P05",61.3674334311184,9.83154404936874,41.79,-104.3
"1272","C0504R011",5,504,"R","0504R","C0504R01",61.672300228552,5.51412333836073,40.61,-101.25
"1273","C0504R021",5,504,"R","0504R","C0504R02",29.1109034247451,7.80533654435123,40.36,-104.13
"1274","C0504R031",5,504,"R","0504R","C0504R03",26.66966840847,4.06156378875421,41.45,-102.19
"1275","C0504R041",5,504,"R","0504R","C0504R04",17.0587426438007,3.52230718241865,42.68,-101.7
"1276","C0504R051",5,504,"R","0504R","C0504R05",63.9895919427616,12.9828622413078,42.45,-98.78
"1277","C0504R061",5,504,"R","0504R","C0504R06",48.709058367069,7.51028891125698,41.63,-102.91
"1278","C0504R071",5,504,"R","0504R","C0504R07",59.1994036996562,10.4753346275112,41.92,-103.55
"1279","C0504R081",5,504,"R","0504R","C0504R08",29.8402436408334,5.29613385165239,42.27,-102.64
"1280","C0504R091",5,504,"R","0504R","C0504R09",54.581315750204,8.72477729768786,40.69,-104.26
"1281","C0504R101",5,504,"R","0504R","C0504R10",35.0842271294924,9.23168980113015,42.18,-100.76
"1282","C0504R111",5,504,"R","0504R","C0504R11",14.2732493569898,4.33934868690778,37.66,-102.49
"1283","C0504R131",5,504,"R","0504R","C0504R13",30.0300450768356,5.97660095006083,41.71,-101.26
"1284","C0504R151",5,504,"R","0504R","C0504R15",62.5818792376646,8.45111728394656,42.36,-101.98
"1285","C0504R161",5,504,"R","0504R","C0504R16",11.8747061789083,3.2643848702718,41.89,-103.09
"1286","C0504R171",5,504,"R","0504R","C0504R17",29.9930470343489,3.73479706181534,42.31,-98.94
"1287","C0504R181",5,504,"R","0504R","C0504R18",31.4272651578847,6.39891335595432,40.15,-102.25
"1288","C0504R191",5,504,"R","0504R","C0504R19",85.7950383564028,17.8840728300089,42.1,-99.52
"1289","C0504R201",5,504,"R","0504R","C0504R20",39.1281811361491,6.48472193732809,40.62,-101.48
"1290","C0504R211",5,504,"R","0504R","C0504R21",50.7068488863909,5.60107427526422,41.76,-99.61
"1291","C0504R251",5,504,"R","0504R","C0504R25",35.0132105635445,4.41110946817718,41.24,-101.32
"1292","C0504R301",5,504,"R","0504R","C0504R30",43.5748482282018,9.58978932594433,40.26,-103.55
"1293","C0504W011",5,504,"W","0504W","C0504W01",41.8030676555081,8.9103875879274,41.83,-99.76
"1294","C0504W031",5,504,"W","0504W","C0504W03",189.13796418565,26.0573365244136,43.03,-101.91
"1295","C0504W041",5,504,"W","0504W","C0504W04",46.2851525003501,7.10063266402506,42.05,-99.15
"1296","C0504W051",5,504,"W","0504W","C0504W05",24.9136252097646,3.3475801289111,42.45,-100.26
"1297","C0504W061",5,504,"W","0504W","C0504W06",148.535466368814,18.8697210863755,42.69,-100.3
"1298","C0504X011",5,504,"X","0504X","C0504X01",23.408509078874,3.2045365842749,42.31,-98.94
"1299","C0504X021",5,504,"X","0504X","C0504X02",49.5245694289288,10.5419140558746,41.65,-104.34
"1300","C0504X031",5,504,"X","0504X","C0504X03",28.0550374134,5.98720185066653,NA,NA
"1301","C0505C011",5,505,"C","0505C","C0505C01",112.515268295542,22.6021801268879,41.23,-96.83
"1302","C0505C021",5,505,"C","0505C","C0505C02",50.5777620857895,11.4893050599849,40.4,-95.7
"1303","C0505C041",5,505,"C","0505C","C0505C04",87.874627599786,14.8818547389038,40.14,-96.56
"1304","C0505C051",5,505,"C","0505C","C0505C05",72.8185621015517,15.5921564948666,40.93,-96.47
"1305","C0505C091",5,505,"C","0505C","C0505C09",150.26674339142,24.6993520257857,40.04,-96.44
"1306","C0505F011",5,505,"F","0505F","C0505F01",115.437296392273,9.70878575610527,39.54,-95.87
"1307","C0505F021",5,505,"F","0505F","C0505F02",108.119870860306,14.3633994260672,37.31,-94.84
"1308","C0505F031",5,505,"F","0505F","C0505F03",57.6759656405645,6.86595990206724,37.95,-93.99
"1309","C0505F051",5,505,"F","0505F","C0505F05",176.164094530995,20.8967665315513,39.29,-95.06
"1310","C0505F081",5,505,"F","0505F","C0505F08",120.705834497773,23.6569789498211,39.41,-94.98
"1311","C0505P021",5,505,"P","0505P","C0505P02",61.8123982803087,10.4649092207398,37.48,-94.25
"1312","C0505P041",5,505,"P","0505P","C0505P04",59.106207769536,7.17539700201805,37.68,-95.4
"1313","C0505P061",5,505,"P","0505P","C0505P06",55.295796581706,14.630760285856,35.82,-95.58
"1314","C0505P071",5,505,"P","0505P","C0505P07",136.951261747175,16.6823935571406,37.77,-95.41
"1315","C0505P081",5,505,"P","0505P","C0505P08",120.212526920681,17.7290219510182,37.44,-95.21
"1316","C0505R011",5,505,"R","0505R","C0505R01",168.015592061844,15.6960795707722,37.41,-96.35
"1317","C0505R021",5,505,"R","0505R","C0505R02",50.1609471373272,5.05693699943432,37.55,-96.34
"1318","C0505R031",5,505,"R","0505R","C0505R03",222.012731083259,20.5802363747358,38.29,-95.13
"1319","C0505R041",5,505,"R","0505R","C0505R04",86.7468352054086,10.9267225181633,36.19,-95.49
"1320","C0505R051",5,505,"R","0505R","C0505R05",113.063464528584,11.9201448008357,38.37,-95.73
"1321","C0505W011",5,505,"W","0505W","C0505W01",111.879267431531,13.6058135206169,41.49,-103.66
"1322","C0505W021",5,505,"W","0505W","C0505W02",87.1932977823448,12.5546132499202,41.11,-102.37
"1323","C0505W041",5,505,"W","0505W","C0505W04",151.16948712125,19.4089024784154,37.35,-100.23
"1324","C0505W061",5,505,"W","0505W","C0505W06",143.564684480807,23.4534473431342,41.94,-102.39
"1325","C0505X021",5,505,"X","0505X","C0505X02",75.61972283846,10.5718487878594,40.2,-96.51
"1326","C0505X031",5,505,"X","0505X","C0505X03",197.140520249978,23.2423923230087,40.33,-95.99
"1327","C0505X051",5,505,"X","0505X","C0505X05",91.5624638277703,14.4404259535276,38.59,-93.91
"1328","C0505X061",5,505,"X","0505X","C0505X06",114.938442361983,19.8314751378047,41.18,-96.93
"1329","C0505X081",5,505,"X","0505X","C0505X08",121.244396994684,21.4932096458356,40.89,-96.75
"1330","C0506C021",5,506,"C","0506C","C0506C02",42.3007795121285,4.40162899949599,40.32,-103.84
