Sorex palustris	14.4	4.25773810913	2.66722820658
Spalacopus cyanus	136.0	4.61808641125	4.91265488574
Spermophilus armatus	306.2	5.10957524195	5.72423848322
Spermophilus beldingi	283.3	5.03174425731	5.64650640684
Spermophilus lateralis	260.2	4.86368088114	5.56145056608
Spermophilus mohavensis	239.5	4.71222925828	5.47855341685
Spermophilus parryii	565.6	5.98519493409	6.33788711458
Spermophilus richardsonii	258.8	4.86830338552	5.55605556263
Spermophilus saturatus	252.2	5.09375020081	5.53022242353
Spermophilus spilosoma	148.8	4.48413185761	5.0026031224
Spermophilus tereticaudus	167.2	4.53903038348	5.11919070065
Spermophilus townsendii	198.7	4.73970107895	5.29179614956
Spermophilus tridecemlineatus	182.3	4.6491870714	5.20565368168
Spilocuscus maculatus	4250.0	6.92755790628	8.35467426192
Spilogale putorius	624.0	5.58274414628	6.43615036837
Steatomys pratensis	27.5	3.58795353552	3.31418600467
Stochomys longicaudatus	89.3	4.63083793274	4.49200148788
Strigocuscus gymnotis	1565.5	6.25036126813	7.35596054077
Sturnira erythromos	15.9	3.6863763239	2.76631910923
Sturnira lilium	21.9	3.6686767468	3.08648663682
Suncus etruscus	2.2	1.95160817017	0.788457360364
Suricata suricatta	850.0	5.73753957145	6.74523634948
Syconycteris australis	16.3	2.83026783383	2.79116510781
Sylvilagus floridanus	981.0	6.32292424191	6.88857245957
Tachyglossus aculeatus	2140.0	5.63586045817	7.66856110802
Tachyoryctes splendens	191.0	5.01661736577	5.25227342805
Tamandua tetradactyla	3500.0	6.78615245722	8.16051824748
Tamias amoenus	52.7	4.33859707675	3.96461545555
Tamiasciurus hudsonicus	268.0	5.50776759073	5.59098698051
Tamias minimus	33.5	3.93769075218	3.51154543883
Tamias striatus	87.4	4.49980967033	4.47049528266
Taphozous mauritianus	26.17	3.43849316641	3.26461371654
Tarsipes rostratus	5.4	2.61006979274	1.68639895357
Tarsius syrichta	114.0	4.34380542185	4.73619844839
Tatera afra	106.5	5.20455598673	4.66814498515
Tatera leucogaster	157.6	4.88658264543	5.06006017742
Taxidea taxus	9000.0	7.90100705199	9.10497985632
Tenrec ecaudatus	790.0	5.56260286119	6.67203294546
Thallomys paedulcus	124.7	4.22683374527	4.82591085269
Thomomys bottae	143.0	4.78832472909	4.96284463026
Thomomys talpoides	82.6	4.63083793274	4.41400968053
Thomomys townsendii	249.0	5.24280465662	5.51745289646
Thrichomys apereoides	323.0	5.33126846669	5.77765232322
Thylamys elegans	40.2	3.7614326468	3.69386699562
Tolypeutes matacus	1160.0	5.34710753072	7.0561752841
Tonatia bidens	27.4	3.6686767468	3.31054301339
Trichechus inunguis	170500.0	9.05146186691	12.0464905757
Trichosurus vulpecula	1982.0	6.43775164974	7.59186171489
Tupaia belangeri	186.0	4.84024230817	5.22574667371
Tupaia glis	123.0	4.53796143629	4.81218435537
Tursiops truncatus	190720.0	10.6805851802	12.1585616629
Tympanoctomys barrerae	71.4	4.34120464015	4.26829786935
Uroderma bilobatum	16.2	3.28091121579	2.78501124224
Uromys caudimaculatus	819.0	6.34668843878	6.70808408385
Vulpes cana	1285.0	6.44762276953	7.15851399733
Vulpes macrotis	1769.0	6.98323374016	7.47816969416
Vulpes rueppellii	1546.0	6.68323578149	7.34342622915
Vulpes vulpes	3060.0	7.31388683163	8.02617019495
Vulpes zerda	1106.0	5.98141421125	7.00850518208
Zaedyus pichiy	1740.0	5.97431838827	7.46164039221
Zaglossus bruijni	10300.0	7.1028285197	9.23989917422
